glucose,O2,CO2,glucose_rate,O2_rate,CO2_rate,growth
0.00084898857885200676,0.00066855737785460325,0.0007667939983731347,-0.0096886606075811711,-0.058131963645487027,0.058131963645487027,0.38754642430324687
0.00051918466123912889,0.00048476341577359007,0.0024779968336010342,-0.0072125403751621409,-0.043275242250972845,0.043275242250972845,0.28850161500648563
0.0015222414262663765,0.00049781951105967238,0.0014295750785402034,-0.010740124982537328,-0.06444074989522397,0.06444074989522397,0.42960499930149315
0.0017871973360293148,0.00049613104243852863,0.0029462039901025296,-0.011137924464091538,-0.066827546784549233,0.066827546784549233,0.44551697856366157
0.0016102537927231992,0.00035603927841137506,0.0019434249073072385,-0.009771968942670942,-0.058631813656025655,0.058631813656025655,0.39087875770683772
0.00025079531303168732,0.00051456381805170092,0.0026769351530038926,-0.0048108972573127013,-0.028865383543876209,0.028865383543876209,0.19243589029250807
0.0015765501220195972,0.00072110347637863669,0.00057597281065400552,-0.011887335710764956,-0.07132401426458973,0.07132401426458973,0.47549342843059833
4.0055495674815932e-05,0.00063628399745430293,0.0013709926970843095,-0.0011286282860958152,-0.0067717697165748918,0.0067717697165748918,0.045145131443832615
0.00027903809738561179,0.00014336708799272691,6.3174241310957953e-05,-0.0029910632712404741,-0.017946379627442846,0.017946379627442846,0.11964253084961897
0.001404579930575259,0.00066438426852365618,0.0015759685883420353,-0.011336780472449071,-0.068020682834694424,0.068020682834694424,0.45347121889796282
0.00065135530390201092,0.00020695109452580068,0.0024462545999632077,-0.0057539235906570218,-0.034523541543942132,0.034523541543942132,0.23015694362628086
0.0016559421739602888,0.00065215618197951239,0.0025434254390665737,-0.011756294885120725,-0.070537769310724349,0.070537769310724349,0.47025179540482909
0.0013799620890058847,0.00074276325686164666,0.0024401750192540538,-0.011566336508948933,-0.069398019053693596,0.069398019053693596,0.46265346035795729
0.0012841500651862678,0.00064633167837700083,0.0017750132315109506,-0.010993329346039792,-0.065959976076238755,0.065959976076238755,0.43973317384159166
0.0012052083247173471,0.00079296006801437408,0.0027878825800861512,-0.011288447259137181,-0.06773068355482309,0.06773068355482309,0.45153789036548725
0.0018269871254655817,0.00041448243491989706,0.0020093987548944767,-0.010591760688731924,-0.063550564132391546,0.063550564132391546,0.42367042754927703
0.0016660186928406002,0.00099097675273239548,0.0015794814785797182,-0.012799937452363477,-0.076799624714180864,0.076799624714180864,0.51199749809453909
6.8519633063391313e-05,0.00088745980753244928,0.00056435421858191557,-0.0019671389426041139,-0.011802833655624683,0.011802833655624683,0.078685557704164563
0.0019696138382072959,0.00053515034847649459,0.0020806590690869522,-0.011611322235035564,-0.069667933410213378,0.069667933410213378,0.4644528894014226
0.0008682346878421107,0.00030980526111464934,0.0028317994081692114,-0.0077124259565960222,-0.046274555739576131,0.046274555739576131,0.30849703826384089
0.00059804708762018323,0.00093606705764116718,0.00029813818466261835,-0.0089752675968265624,-0.053851605580959375,0.053851605580959375,0.35901070387306255
0.0017401492971170565,0.00058112196844248547,0.001101759742349836,-0.011558140893636314,-0.069348845361817887,0.069348845361817887,0.4623256357454526
0.0018388111700081034,0.00015417599475899712,0.0025354963547413417,-0.0068449393821156885,-0.041069636292694132,0.041069636292694132,0.27379757528462756
0.0015478719269124317,0.00041614819046518104,0.0018090964201109797,-0.010209983964225606,-0.061259903785353634,0.061259903785353634,0.40839935856902432
0.0014424782379738655,0.00012724930437958649,0.0017294302735460104,-0.0057751037183630428,-0.034650622310178257,0.034650622310178257,0.23100414873452171
3.0579194144622877e-05,0.00049413251997018723,0.0014775885286607987,-0.00082055342270231783,-0.0049233205362139067,0.0049233205362139067,0.032822136908092714
0.00056038547971804366,0.00027033917043175625,3.3654224760328865e-05,-0.0060750649454624278,-0.036450389672774565,0.036450389672774565,0.24300259781849709
0.0016260714799445229,0.00016295384945486333,0.001877475079488974,-0.0068675998749316508,-0.041205599249589907,0.041205599249589907,0.27470399499726605
0.0019968334718068314,0.00076182256960476656,0.0016925690052155297,-0.012668965016563607,-0.07601379009938164,0.07601379009938164,0.5067586006625443
0.00056861178648016854,0.00031979544756581882,0.0024601563953943273,-0.006547352131186319,-0.039284112787117915,0.039284112787117915,0.26189408524745278
0.0015242228416739764,0.00095707748537430084,0.0017384351321421932,-0.012456751386051476,-0.074740508316308851,0.074740508316308851,0.49827005544205905
