CH4,SO4,HS,HCO3,CH4_rate,SO4_rate,HS_rate,HCO3_rate,growth
0.0016307552291996436,0.0011307768905975549,0.00024633866758777832,0.0022667090858834687,-0.0017192962052631577,-0.0017192962052631577,0.0017192962052631577,0.0017192962052631577,0.0085964810263157877
0.0032208276235098235,0.0071653749323284726,0.0007699428152545631,0.0031216248025425302,-0.0028532207607316596,-0.0028532207607316596,0.0028532207607316596,0.0028532207607316596,0.014266103803658298
0.0017668098385439776,0.003497139931726193,0.00082015916408457133,0.003055307382599206,-0.0022347767624676254,-0.0022347767624676254,0.0022347767624676254,0.0022347767624676254,0.011173883812338126
0.00066198844388326171,0.0070145879753758991,0.0010180937981629063,0.0019390433683255386,-0.0014872342999081337,-0.0014872342999081337,0.0014872342999081337,0.0014872342999081337,0.0074361714995406685
0.0015828993067976025,0.0025734194831125564,0.00045678119832618736,0.0010345630713812677,-0.0020525537988968878,-0.0020525537988968878,0.0020525537988968878,0.0020525537988968878,0.010262768994484439
0.0019823884490065597,0.004998319193946962,0.0013973550156234228,0.00060118266937445996,-0.0024170107371347897,-0.0024170107371347897,0.0024170107371347897,0.0024170107371347897,0.012085053685673948
0.0045640677851684431,0.0067742823030081519,0.0017646181612370659,0.00097070083116803914,-0.0030555739908458552,-0.0030555739908458552,0.0030555739908458552,0.0030555739908458552,0.015277869954229277
0.00058714526486158423,0.0056937418815288989,0.0016252599560118272,0.00088146021167160302,-0.0013602964004609639,-0.0013602964004609639,0.0013602964004609639,0.0013602964004609639,0.0068014820023048197
0.00043995781393059495,0.0049632322305750778,6.1753038762164095e-05,0.0036389364911594106,-0.0011102893970536729,-0.0011102893970536729,0.0011102893970536729,0.0011102893970536729,0.005551446985268365
0.0028118951150878473,0.0077654691447524501,0.00097622719825600762,0.0016902344283526701,-0.0027721604012911506,-0.0027721604012911506,0.0027721604012911506,0.0027721604012911506,0.013860802006455753
0.0048173300144644313,0.00071309353563522122,0.0006880119370292826,0.00055507252602410913,-0.0019471297819879593,-0.0019471297819879593,0.0019471297819879593,0.0019471297819879593,0.0097356489099397966
0.0045372030800213967,0.00082494228024849298,0.0011456868220043512,0.0025887791699315335,-0.0020407244201645718,-0.0020407244201645718,0.0020407244201645718,0.0020407244201645718,0.010203622100822858
0.0035042178483450292,0.0044171266509490251,0.00016658031306303857,0.0018832180284446957,-0.002795504261882127,-0.002795504261882127,0.002795504261882127,0.002795504261882127,0.013977521309410634
0.00034308622576181993,0.0076379740797178275,0.0014592775169425161,0.00021340871031461905,-0.0009590058501740301,-0.0009590058501740301,0.0009590058501740301,0.0009590058501740301,0.0047950292508701512
0.0040339431071616371,0.0054949552049833482,0.00083355349761303303,0.0039210676565853879,-0.0029380533075864866,-0.0029380533075864866,0.0029380533075864866,0.0029380533075864866,0.014690266537932433
0.0034200399395369666,0.0024840589728591586,0.0018878184134974731,0.0037905472327265906,-0.002576436693934897,-0.002576436693934897,0.002576436693934897,0.002576436693934897,0.012882183469674485
0.00072821189386213284,0.00087066336976395712,3.8150739017460914e-05,0.0011240968124559027,-0.0010706320406685718,-0.0010706320406685718,0.0010706320406685718,0.0010706320406685718,0.0053531602033428591
0.0023300691928765833,0.0035918068740016101,0.00083548715171246604,0.003348658983654921,-0.0024568203537596168,-0.0024568203537596168,0.0024568203537596168,0.0024568203537596168,0.012284101768798085
0.00025612005034387505,0.0038475198814250035,0.00097340019467305331,0.001874909668803761,-0.00072179142429890401,-0.00072179142429890401,0.00072179142429890401,0.00072179142429890401,0.0036089571214945201
0.0040113610667704015,0.0037515166198283669,0.0016621664792504359,0.0027273165269505379,-0.0028252640632670575,-0.0028252640632670575,0.0028252640632670575,0.0028252640632670575,0.014126320316335287
0.0035959847437695321,0.0049584895184807808,0.0015127743985654557,0.0026480774229824082,-0.0028429955002434765,-0.0028429955002434765,0.0028429955002434765,0.0028429955002434765,0.014214977501217384
0.0040250942185910835,0.0021896962711898177,0.00036404382485743294,0.0029543739344449617,-0.0026083896659117832,-0.0026083896659117832,0.0026083896659117832,0.0026083896659117832,0.013041948329558916
0.0038044740466946845,0.0070443410601672618,0.00061546913250941707,0.0018179340398046882,-0.0029575209288346294,-0.0029575209288346294,0.0029575209288346294,0.0029575209288346294,0.014787604644173146
0.00134361530904386,0.0023137468409936339,0.0014715460183288207,0.00067166126897496095,-0.0018857296381870681,-0.0018857296381870681,0.0018857296381870681,0.0018857296381870681,0.00942864819093534
0.0039508051673226201,0.00086551981718642663,0.00083941370687550638,0.0032367712460228295,-0.0020232464064290894,-0.0020232464064290894,0.0020232464064290894,0.0020232464064290894,0.010116232032145447
0.001253361523142828,0.0027981783844972384,0.00052609430366423987,0.0018176442028343457,-0.0018875859301760293,-0.0018875859301760293,0.0018875859301760293,0.0018875859301760293,0.0094379296508801461
0.00069809843490260121,0.0074863762587759168,0.0018613005063944361,0.0018240167289850201,-0.001541472131602051,-0.001541472131602051,0.001541472131602051,0.001541472131602051,0.0077073606580102547
